label,cellStrength,hAccuracyNetwork,vAccuracyNetwork,hAccuracyGPS,vAccuracyGPS,bAccuracyGPS,speedAccuracyGPS,nrSatellitesInView,nrSatellitesInFix,minCn0GPS,meanCn0GPS,maxCn0GPS,nrBlDevices,minCn0Bl,meanCn0Bl,maxCn0Bl,nrWifiDevices,minCn0Wifi,meanCn0Wifi,maxCn0Wifi,satellite_cn0_median,satellite_cn0_mode,satellite_cn0_std,satellite_cn0_range,bluetooth_rssi_median,bluetooth_rssi_mode,bluetooth_rssi_std,bluetooth_rssi_range,wifi_rssi_median,wifi_rssi_mode,wifi_rssi_range
Indoor,3.0,18.07834782608695,2.093475484782608,5.121739130434783,12.789130434782608,49.94782608695653,0.8869565217391305,39.5,1.6956521739130435,6.719565217391305,8.847826086956522,10.869565217391305,7.586956521739131,-89.6086956521739,-64.83799186956522,-42.608695652173914,17.0,-93.0,-78.41176600000003,-66.0,8.043478260869566,6.8326086956521745,1.3460318780604539,3.134782608695652,-58.119565217391305,-83.21739130434783,20.40015880334797,51.34782608695652,-76.0,-83.0,27.0
Indoor,2.0357142857142856,48.92142857142858,9.435847178571427,4.671428571428572,34.128571428571426,144.725,2.4464285714285707,51.892857142857146,4.107142857142857,6.0321428571428575,15.357142857142858,20.428571428571427,15.285714285714286,-99.0,-87.3607211071429,-44.0,3.9285714285714284,-91.35714285714286,-80.87559571428572,-73.32142857142857,6.917857142857143,6.189285714285714,1.3149943431921451,3.314285714285714,-93.89285714285714,-99.0,18.01046416465783,55.0,-79.46428571428571,-89.78571428571429,18.035714285714285
Indoor,4.0,26.654199999999992,2.7805157999999994,3.960000000000001,36.583333333333336,158.4966666666666,2.23,47.0,15.566666666666666,16.060000000000002,22.466666666666665,34.36666666666667,23.2,-92.4,-82.80812379999998,-72.93333333333334,23.0,-95.0,-79.86956999999998,-66.0,22.545,18.48333333333333,5.540137819904233,18.75,-85.61666666666666,-90.0,8.494769818087473,26.133333333333333,-80.0,-72.0,29.0
Indoor,1.4285714285714286,24.81839285714286,2.164776964285714,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,27.035714285714285,-100.0,-84.7469457142857,-62.0,8.928571428571429,-81.96428571428571,-71.17857142857143,-60.464285714285715,0.0,0.0,0.0,0.0,-85.51785714285714,-93.0,9.242673814166348,38.0,-72.375,-60.464285714285715,21.5
Indoor,2.6785714285714284,27.342857142857145,4.869869785714285,2.464285714285714,34.346428571428575,66.80357142857143,0.8821428571428571,42.42857142857143,3.392857142857143,7.764285714285714,9.892857142857142,12.571428571428571,12.642857142857142,-98.14285714285714,-84.1150479285714,-44.0,5.928571428571429,-87.14285714285714,-75.41632607142857,-65.10714285714286,10.419642857142858,8.385714285714284,1.8404401526639407,5.017857142857143,-89.57142857142857,-96.85714285714286,15.275136688309926,54.142857142857146,-74.35714285714286,-80.71428571428571,22.035714285714285
Indoor,1.5483870967741935,22.199741935483875,3.5947413161290327,0.0,0.0,0.0,0.0,37.193548387096776,0.0,0.0,0.0,0.0,8.935483870967742,-97.54838709677419,-87.61111048387093,-64.12903225806451,6.387096774193548,-93.74193548387096,-83.271504516129,-73.6774193548387,0.0,0.0,0.0,0.0,-92.25806451612904,-94.0,11.529339172817355,33.41935483870968,-83.06451612903226,-93.74193548387096,20.06451612903226
Indoor,3.0,22.84285714285715,3.384302499999999,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,42.392857142857146,-100.0,-86.66817953571429,-45.0,5.0,-81.0,-70.20000000000002,-42.0,0.0,0.0,0.0,0.0,-91.51785714285714,-96.0,12.357711396803527,55.0,-76.0,-76.0,39.0
Indoor,2.0,20.0,1.6989105541666667,0.0,0.0,0.0,0.0,21.333333333333332,0.0,0.0,0.0,0.0,11.0,-96.0,-76.90909,-45.0,1.0,-73.0,-73.0,-73.0,0.0,0.0,0.0,0.0,-76.0,-76.0,18.27268204426786,51.0,-73.0,-73.0,0.0
Indoor,1.896551724137931,13.656172413793104,8.24222023448276,0.0,0.0,0.0,0.0,26.103448275862068,0.0,0.0,0.0,0.0,32.793103448275865,-99.44827586206897,-84.01624213793102,-40.0,51.86206896551724,-91.62068965517241,-74.29060275862068,-54.37931034482759,0.0,0.0,0.0,0.0,-90.44827586206897,-92.93103448275862,14.056064282347048,59.44827586206897,-75.44827586206897,-76.27586206896552,37.241379310344826
Indoor,3.0,15.870846153846154,1.7103625115384617,19.299999999999997,58.084615384615375,111.14615384615384,2.1923076923076925,46.88461538461539,4.423076923076923,17.11923076923077,20.03846153846154,24.96153846153846,9.923076923076923,-98.0,-73.33566307692308,-51.0,17.0,-93.0,-78.411766,-66.0,20.13269230769231,17.11923076923077,3.4905367867448627,7.846153846153846,-70.0,-96.0,18.761746384403537,47.0,-76.0,-83.0,27.0
Indoor,2.2,24.874942857142855,2.2918445314285716,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,19.457142857142856,-99.0,-86.38204360000002,-58.0,23.0,-95.0,-79.86956999999998,-66.0,0.0,0.0,0.0,0.0,-89.35714285714286,-95.2,11.700241211248331,41.0,-80.0,-72.0,29.0
Indoor,2.1724137931034484,15.375103448275858,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,60.0,-99.0,-88.07106044827586,-40.0,39.0,-92.0,-76.948715,-64.0,0.0,0.0,0.0,0.0,-90.24137931034483,-93.0,9.761867163375975,59.0,-75.0,-74.0,28.0
Indoor,3.6666666666666665,30.894999999999996,5.129237710000001,3.0966666666666667,26.84,104.84333333333332,2.03,55.733333333333334,14.466666666666667,15.113333333333332,23.0,36.3,21.7,-98.86666666666666,-88.46841713333333,-45.0,5.766666666666667,-92.4,-85.22606053333335,-76.86666666666666,23.485000000000003,17.016666666666666,6.247423623635445,22.026666666666664,-93.41666666666667,-95.56666666666666,14.586529586469748,53.86666666666667,-85.3,-91.86666666666666,15.533333333333333
Indoor,2.0,27.26278571428571,2.7043776678571425,7.860714285714285,33.849999999999994,105.54642857142858,2.2928571428571423,40.964285714285715,3.142857142857143,8.964285714285714,13.5,17.035714285714285,8.892857142857142,-96.5,-84.70357535714285,-62.357142857142854,4.0,-85.0,-81.25,-70.0,10.655357142857143,9.107142857142858,1.695141918209128,4.153571428571428,-90.75,-91.57142857142857,12.07522872381647,34.142857142857146,-85.0,-85.0,15.0
Indoor,4.0,16.166483870967742,7.032269096774195,4.112903225806453,37.92903225806452,144.81290322580645,1.6548387096774195,45.54838709677419,15.935483870967742,14.354838709677418,21.161290322580644,27.451612903225808,12.225806451612904,-98.0,-81.09677625806451,-59.0,9.903225806451612,-93.19354838709677,-78.23870941935486,-62.225806451612904,22.59354838709677,19.23225806451613,4.3471625233038305,13.470967741935487,-84.06451612903226,-98.0,14.528749185700523,39.0,-74.45161290322581,-73.3225806451613,30.967741935483872
Indoor,3.5925925925925926,18.857444444444447,3.358971966666666,3.340740740740741,20.166666666666668,153.3148148148148,2.2037037037037037,51.0,15.518518518518519,16.28148148148148,23.444444444444443,34.666666666666664,17.37037037037037,-98.0,-80.477921,-29.0,6.0,-84.88888888888889,-72.20987674074074,-58.25925925925926,23.33333333333334,18.588888888888892,5.724072354203792,18.833333333333332,-85.0,-94.22222222222223,19.913849466267802,69.0,-72.46296296296296,-83.88888888888889,26.62962962962963
Indoor,4.0,15.882827586206904,4.411593617241378,2.875862068965518,16.9,114.1241379310345,1.6275862068965516,52.0,21.620689655172413,17.458620689655174,25.413793103448278,35.96551724137931,13.03448275862069,-96.6896551724138,-76.99117662068964,-46.0,7.896551724137931,-91.24137931034483,-77.56091793103447,-61.172413793103445,26.003448275862066,23.572413793103443,5.26056102398246,18.937931034482755,-81.60344827586206,-90.0,18.034807695315,50.689655172413794,-78.62068965517241,-81.10344827586206,30.06896551724138
Indoor,2.1785714285714284,16.30214285714286,2.219784914285715,4.782142857142857,39.042857142857144,67.4357142857143,1.1535714285714285,44.214285714285715,2.25,7.982142857142857,9.214285714285714,11.357142857142858,19.392857142857142,-99.71428571428571,-83.95289267857144,-48.5,6.357142857142857,-79.5,-75.57857142857142,-71.07142857142857,9.451785714285716,7.982142857142857,1.4412839096147125,3.6642857142857146,-87.80357142857143,-96.0,13.867287460460588,51.214285714285715,-75.10714285714286,-77.5,8.428571428571429
Indoor,3.739130434782609,13.906043478260864,1.0224166608695655,0.0,0.0,0.0,0.0,35.30434782608695,0.0,0.0,0.0,0.0,68.91304347826087,-98.6086956521739,-79.21196426086958,-41.0,30.73913043478261,-89.3913043478261,-74.45564826086955,-63.56521739130435,0.0,0.0,0.0,0.0,-80.23913043478261,-83.08695652173913,11.204010666296352,57.608695652173914,-74.8695652173913,-74.52173913043478,25.82608695652174
Indoor,3.0,40.73273076923077,4.952617692307692,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,7.3076923076923075,-99.0,-82.359282,-41.0,29.076923076923077,-93.38461538461539,-72.98823365384615,-51.30769230769231,0.0,0.0,0.0,0.0,-88.61538461538461,-94.5,19.611681055117984,58.0,-75.11538461538461,-72.07692307692308,42.07692307692308
Indoor,3.0,18.538769230769233,3.3272615615384615,3.3461538461538463,18.78846153846154,152.97692307692307,2.1,50.92307692307692,14.846153846153847,16.476923076923075,23.884615384615383,33.26923076923077,15.26923076923077,-87.38461538461539,-72.05239792307692,-56.65384615384615,8.615384615384615,-91.34615384615384,-79.80865384615385,-65.8076923076923,25.088461538461537,18.71923076923077,4.661191549615599,17.088461538461537,-75.17307692307692,-79.88461538461539,12.236824588691679,42.26923076923077,-79.3076923076923,-89.26923076923077,25.53846153846154
Outdoor,4.0,27.740869565217398,4.9854221217391315,1.417391304347826,11.208695652173914,139.41304347826087,0.6913043478260869,48.0,27.608695652173914,19.473913043478266,32.43478260869565,44.391304347826086,16.0,-99.3913043478261,-92.53381565217396,-43.0,12.173913043478262,-93.17391304347827,-86.25362330434783,-78.04347826086956,34.12173913043478,31.121739130434786,7.059027996024173,25.586956521739125,-96.17391304347827,-99.0,13.770486325845855,56.391304347826086,-86.30434782608695,-90.82608695652173,15.130434782608695
Outdoor,4.0,35.1119,6.237056169999999,2.1066666666666665,16.96,150.45999999999998,0.9500000000000001,45.666666666666664,24.866666666666667,18.14333333333333,28.666666666666668,41.7,17.266666666666666,-99.6,-89.80129626666665,-64.0,18.266666666666666,-89.46666666666667,-81.74596800000002,-73.56666666666666,29.629999999999995,22.99000000000001,7.326319328147123,25.303333333333327,-92.43333333333334,-93.0,10.249225250854186,35.6,-83.25,-83.06666666666666,15.9
Outdoor,4.0,56.02493103448275,12.861677662068967,1.937931034482758,16.917241379310347,146.23103448275864,1.0482758620689654,53.13793103448276,23.06896551724138,17.110344827586207,26.75862068965517,38.44827586206897,11.724137931034482,-68.27586206896552,-60.15628068965519,-62.758620689655174,26.482758620689655,-93.10344827586206,-80.81121124137931,-57.10344827586207,26.839655172413792,22.24137931034483,6.320328333483618,22.19310344827586,-64.22413793103448,-66.89655172413794,11.295683903063015,36.55172413793103,-84.27586206896552,-90.89655172413794,36.0
Outdoor,4.0,30.496870967741945,1.8403786451612905,1.7580645161290323,10.116129032258065,154.39354838709673,0.7483870967741937,48.83870967741935,25.322580645161292,19.509677419354837,31.322580645161292,45.96774193548387,29.258064516129032,-99.0,-89.82933745161287,-54.774193548387096,18.35483870967742,-93.0,-78.60903951612902,-69.54838709677419,32.28870967741936,26.72903225806452,6.926743984915695,26.91612903225806,-93.30645161290323,-93.80645161290323,10.593494489563621,44.225806451612904,-76.58064516129032,-80.29032258064517,23.451612903225808
Outdoor,3.0,33.804642857142845,11.797330235714284,2.1464285714285714,23.367857142857144,144.83214285714286,0.982142857142857,45.0,25.357142857142858,17.09642857142857,29.535714285714285,44.107142857142854,17.464285714285715,-102.0,-86.45788432142861,-37.0,14.071428571428571,-88.71428571428571,-83.64228107142854,-73.53571428571429,30.333928571428572,22.48571428571429,7.515602667636431,27.317857142857147,-90.01785714285714,-93.0,15.78011024988213,65.0,-85.17857142857143,-86.82142857142857,15.178571428571429
Outdoor,4.0,30.23988,4.243519920000001,1.8359999999999996,17.116000000000003,172.77599999999998,0.9359999999999999,46.0,23.6,17.084,29.2,46.96,10.68,-97.52,-87.95948744000002,-58.0,13.12,-93.12,-78.3437388,-61.36,29.342,24.355999999999998,7.229769375317984,30.171999999999997,-93.98,-95.4,14.122993991974477,39.52,-83.24,-87.12,31.76
Outdoor,4.0,34.44584210526315,7.761484963157895,1.510526315789474,18.594736842105267,175.1684210526316,0.6421052631578948,49.0,25.68421052631579,16.857894736842102,31.105263157894736,43.526315789473685,13.210526315789474,-102.0,-91.98320547368421,-80.0,13.526315789473685,-91.63157894736842,-82.36090268421053,-71.47368421052632,32.642105263157895,28.810526315789478,7.8107933998982055,27.157894736842106,-93.28947368421052,-96.0,6.171548900105273,22.0,-82.8157894736842,-87.84210526315789,20.157894736842106
Outdoor,3.4827586206896552,24.42665517241379,2.9881723586206888,1.748275862068966,12.689655172413792,172.62068965517238,0.8310344827586207,54.37931034482759,25.75862068965517,16.806896551724137,29.310344827586206,44.793103448275865,17.724137931034484,-99.0,-84.73181137931033,-42.86206896551724,13.89655172413793,-92.62068965517241,-83.8532927586207,-68.93103448275862,29.768965517241377,24.66896551724138,8.441898750774456,28.420689655172417,-88.89655172413794,-91.89655172413794,15.353162202697478,56.13793103448276,-84.41379310344827,-90.79310344827586,23.689655172413794
Outdoor,4.0,17.911807692307693,3.4536639076923077,3.007692307692307,23.657692307692304,147.18076923076924,1.2961538461538462,48.0,19.076923076923077,17.992307692307694,29.692307692307693,43.65384615384615,12.846153846153847,-100.3076923076923,-86.83833042307691,-43.0,11.384615384615385,-92.11538461538461,-83.03518846153847,-71.65384615384616,29.278846153846153,22.85,7.296043681693116,25.853846153846156,-95.38461538461539,-98.15384615384616,19.79153458890789,57.30769230769231,-84.23076923076923,-84.46153846153847,20.46153846153846
Outdoor,3.7857142857142856,19.773428571428575,1.3199033428571425,4.046428571428572,29.178571428571427,169.1178571428571,2.1464285714285714,47.0,21.5,16.91785714285714,24.714285714285715,34.535714285714285,42.214285714285715,-100.0,-86.70582967857139,-46.142857142857146,39.0,-92.0,-76.948715,-64.0,25.61428571428572,22.539285714285715,4.8966322628004155,18.389285714285712,-90.76785714285714,-82.5,12.884552363017422,53.857142857142854,-75.0,-74.0,28.0
Outdoor,4.0,41.51892857142858,3.1689171749999994,1.3714285714285712,10.582142857142856,155.67499999999998,0.742857142857143,47.892857142857146,26.607142857142858,21.403571428571432,33.785714285714285,46.42857142857143,19.964285714285715,-101.0,-91.58172071428574,-47.0,15.285714285714286,-94.32142857142857,-85.62983214285714,-71.46428571428571,34.503571428571426,28.45,6.970736457127114,25.564285714285713,-94.92857142857143,-96.64285714285714,11.626122725460524,54.0,-86.71428571428571,-88.10714285714286,22.857142857142858
Outdoor,4.0,19.751624999999997,2.2605169125,2.0250000000000004,17.94375,167.65,0.775,49.0,25.875,18.143749999999997,33.8125,46.3125,14.5,-99.75,-89.183713125,-47.0,15.9375,-93.875,-84.78650250000001,-70.4375,36.21875,26.55625,8.280730342751117,28.75,-93.9375,-95.25,15.334394098848142,52.75,-86.8125,-87.0625,23.4375
Outdoor,4.0,74.83835714285713,15.118007928571428,1.5714285714285716,8.64642857142857,158.64285714285714,0.6964285714285715,48.785714285714285,28.142857142857142,18.892857142857142,31.928571428571427,46.892857142857146,27.821428571428573,-100.0,-93.31774314285711,-54.0,13.5,-90.92857142857143,-84.04017857142857,-75.35714285714286,32.48035714285714,27.428571428571423,7.193375468106355,28.47857142857143,-96.92857142857143,-98.53571428571429,10.984490680625015,46.0,-87.03571428571429,-89.28571428571429,15.571428571428571
Outdoor,4.0,21.258119999999998,2.9795086799999995,1.8759999999999997,18.124000000000002,140.532,0.78,46.0,25.44,16.56,28.92,42.0,18.2,-97.0,-84.4412344,-36.0,14.0,-94.0,-81.42857,-64.0,28.996,22.236,8.203049253243721,26.064,-89.32,-94.12,18.094517724749085,61.0,-85.0,-88.0,30.0
Outdoor,4.0,422.7388888888889,7.966573,2.1194444444444445,20.741666666666664,169.97499999999997,1.061111111111111,49.416666666666664,21.055555555555557,17.41944444444444,26.63888888888889,38.77777777777778,37.111111111111114,-100.0,-87.55768286111112,-66.0,5.611111111111111,-94.25,-79.73398694444444,-64.88888888888889,27.356944444444448,23.24722222222222,5.727507276440843,21.905555555555555,-89.55555555555556,-93.13888888888889,9.515807620778846,34.0,-77.02777777777777,-88.5,29.36111111111111
Outdoor,4.0,30.917500000000004,2.4016846625,1.71875,20.378124999999997,174.16875,0.828125,45.25,24.59375,17.553125,30.3125,48.5625,35.25,-99.0,-88.51197459375,-51.25,3.625,-88.75,-82.1875,-80.0,30.7890625,23.831249999999997,8.311719728600014,31.46875,-91.109375,-94.1875,10.088185452262225,47.75,-80.0,-80.0,8.75
Outdoor,3.7916666666666665,62.1465,5.5827012625,1.7,8.762500000000001,148.475,0.725,53.833333333333336,31.625,17.316666666666666,31.916666666666668,44.833333333333336,6.583333333333333,-96.58333333333333,-75.99867608333334,-41.0,13.583333333333334,-93.0,-87.42361133333333,-81.0,33.543749999999996,29.941666666666663,7.484341922992734,27.8875,-87.85416666666667,-95.125,24.849551084154125,55.583333333333336,-88.04166666666667,-88.83333333333333,12.0
Outdoor,4.0,26.722333333333335,2.079416496969697,2.4363636363636365,21.984848484848484,140.35151515151514,1.2393939393939393,49.93939393939394,21.515151515151516,16.790909090909093,25.575757575757574,35.878787878787875,30.545454545454547,-98.0,-86.54949121212121,-43.0,19.606060606060606,-89.81818181818181,-76.36354363636363,-66.03030303030303,26.416666666666668,24.024242424242427,4.9285847965275575,19.41818181818182,-89.6969696969697,-96.0,12.001836126402228,55.0,-73.93939393939394,-79.0909090909091,23.78787878787879
Outdoor,4.0,33.936727272727275,7.406364890909092,1.9227272727272733,16.449999999999996,139.71363636363637,0.8272727272727274,48.0,25.363636363636363,21.472727272727273,31.454545454545453,43.13636363636363,14.227272727272727,-100.0,-88.26311863636363,-40.0,10.454545454545455,-89.72727272727273,-82.62032472727273,-77.45454545454545,32.297727272727265,29.55,5.559590979267622,22.40909090909091,-91.0909090909091,-90.0,15.276515663864897,60.0,-79.27272727272727,-80.54545454545455,12.272727272727273
Outdoor,3.607142857142857,38.71010714285713,7.397807032142858,1.4749999999999999,11.410714285714283,169.98214285714283,0.8857142857142859,55.75,28.25,18.00357142857143,32.785714285714285,46.464285714285715,14.5,-99.0,-85.96691128571429,-46.0,3.2857142857142856,-90.28571428571429,-83.53928600000002,-74.67857142857143,34.582142857142856,26.83928571428571,8.108919185407865,28.942857142857147,-92.53571428571429,-99.0,16.663449925040887,53.0,-84.66071428571429,-90.28571428571429,15.607142857142858
Outdoor,4.0,35.33342857142857,5.380889142857143,1.6047619047619048,13.976190476190473,176.8904761904762,0.7857142857142856,47.0,25.476190476190474,17.93333333333333,31.0,46.42857142857143,5.0,-98.71428571428571,-85.09115619047618,-48.95238095238095,7.857142857142857,-95.28571428571429,-86.77142857142859,-75.28571428571429,31.030952380952375,25.20952380952381,7.287240992733039,28.88095238095238,-93.11904761904762,-98.42857142857143,20.437335904502696,49.76190476190476,-89.21428571428571,-86.28571428571429,20.0
Outdoor,4.0,34.42596428571428,3.4272117392857138,2.3857142857142857,24.628571428571426,157.69285714285712,1.0107142857142857,47.0,21.428571428571427,16.74642857142857,27.928571428571427,44.035714285714285,28.25,-99.0,-87.76139978571427,-37.0,22.0,-94.64285714285714,-79.78364814285713,-66.5,27.791071428571435,22.692857142857143,7.562307897549821,27.860714285714288,-92.92857142857143,-93.14285714285714,14.053076696986396,62.0,-79.57142857142857,-72.14285714285714,28.142857142857142
Outdoor,4.0,32.458960000000005,4.12224592,1.6200000000000003,15.232000000000003,160.45200000000003,0.7160000000000001,46.64,25.92,17.464000000000002,32.88,46.32,11.56,-96.12,-81.93890112,-38.92,8.64,-94.0,-84.041,-68.4,34.846,32.111999999999995,8.357222876286993,29.144000000000002,-90.18,-93.92,20.343491973404657,57.2,-85.34,-91.12,25.6
Outdoor,4.0,21.437758620689657,1.575894565517242,1.3551724137931032,9.110344827586207,163.59999999999997,0.5689655172413793,48.0,27.82758620689655,19.24827586206897,34.13793103448276,44.89655172413793,28.103448275862068,-101.44827586206897,-86.79757234482756,-35.0,24.24137931034483,-93.65517241379311,-80.97034396551724,-64.93103448275862,35.77241379310345,33.43793103448276,6.819183512496215,26.227586206896554,-91.22413793103448,-93.89655172413794,15.512144717771257,66.44827586206897,-83.24137931034483,-80.06896551724138,28.724137931034484
Outdoor,4.0,43.73305882352941,4.060533982352942,1.4294117647058822,10.688235294117646,142.31176470588235,0.5941176470588236,49.0,30.529411764705884,21.176470588235293,32.88235294117647,44.94117647058823,32.705882352941174,-98.0,-89.66909205882355,-53.0,18.176470588235293,-92.94117647058823,-77.24055764705884,-67.6470588235294,34.59117647058824,30.447058823529414,6.758455038616278,24.082352941176474,-92.0,-92.23529411764706,8.94927451526699,45.0,-73.97058823529412,-70.47058823529412,25.294117647058822
Outdoor,4.0,35.492583333333336,3.2310708750000003,1.4666666666666668,10.729166666666666,121.5625,0.7999999999999999,49.0,30.208333333333332,18.866666666666667,31.75,45.833333333333336,35.958333333333336,-99.0,-89.48988083333332,-71.0,25.541666666666668,-92.33333333333333,-74.87904075,-55.75,32.6,27.587499999999995,7.7495461568951916,27.52916666666667,-89.0,-89.0,5.500890886944589,28.0,-76.77083333333333,-81.08333333333333,36.583333333333336
Outdoor,4.0,28.94154545454545,3.697980059090909,4.618181818181818,36.72727272727273,117.69545454545455,0.8863636363636362,47.54545454545455,27.772727272727273,18.37727272727273,32.0,46.63636363636363,6.7727272727272725,-89.54545454545455,-74.03779509090909,-47.77272727272727,14.818181818181818,-93.54545454545455,-83.36800409090912,-66.36363636363636,32.981818181818184,29.13181818181818,7.740133327753847,28.781818181818185,-83.1590909090909,-89.45454545454545,22.698874507668354,50.86363636363637,-84.0909090909091,-89.86363636363636,27.181818181818183
Outdoor,4.0,33.263888888888886,3.249016133333334,1.6259259259259258,12.61111111111111,148.72962962962967,0.7222222222222222,47.0,26.37037037037037,20.299999999999997,34.074074074074076,46.925925925925924,31.074074074074073,-100.0,-88.03436614814817,-40.0,7.0,-94.0,-83.90476333333334,-72.33333333333333,35.544444444444444,30.514814814814812,7.136977283770098,26.866666666666667,-94.0,-97.33333333333333,15.040835754518112,60.0,-83.33333333333333,-86.66666666666667,21.666666666666668
Outdoor,4.0,25.746652173913045,3.874568660869566,1.6956521739130437,13.395652173913044,167.0304347826087,0.7782608695652173,52.47826086956522,23.565217391304348,17.04782608695652,28.565217391304348,43.73913043478261,0.0,0.0,0.0,-100.0,32.30434782608695,-93.47826086956522,-81.17333995652177,-57.26086956521739,28.578260869565216,22.89565217391304,7.959530956616993,26.86521739130435,0.0,0.0,0.0,0.0,-85.56521739130434,-87.30434782608695,36.21739130434783
Outdoor,4.0,33.9451,1.6408316866666672,3.573333333333333,29.923333333333336,152.6933333333333,1.853333333333333,48.0,21.7,15.813333333333333,23.333333333333332,40.4,32.6,-102.0,-89.00486186666667,-37.0,50.0,-91.0,-73.46000000000001,-55.0,23.358333333333338,20.406666666666663,6.0499593102191245,25.10666666666667,-93.15,-94.0,12.760663146852004,65.0,-74.0,-74.0,36.0
Outdoor,4.0,32.832625,2.7524807125,1.9833333333333334,25.641666666666666,166.60416666666666,0.6666666666666666,46.708333333333336,23.666666666666668,17.71666666666667,30.25,47.666666666666664,21.958333333333332,-99.0,-86.76878641666667,-61.291666666666664,9.0,-90.0,-78.666664,-73.0,29.147916666666664,24.8625,8.495081492986555,30.566666666666666,-89.8125,-94.0,9.891903377780972,37.708333333333336,-74.0,-74.0,17.0
Outdoor,3.5172413793103448,26.795551724137937,2.451859148275862,3.6655172413793107,42.872413793103455,148.01724137931038,1.5793103448275867,45.0,21.379310344827587,16.59655172413793,24.517241379310345,35.172413793103445,11.586206896551724,-99.41379310344827,-87.70042910344829,-56.0,9.206896551724139,-87.20689655172414,-71.37931034482759,-63.03448275862069,25.563793103448276,20.765517241379307,5.255833644560945,19.117241379310343,-94.58620689655173,-96.3103448275862,15.06457658994631,43.41379310344828,-67.17241379310344,-68.65517241379311,24.17241379310345
Outdoor,4.0,39.54372413793104,3.6348198344827596,2.048275862068966,12.920689655172414,173.27586206896552,1.0172413793103448,47.0,28.20689655172414,17.420689655172414,28.655172413793103,46.03448275862069,39.58620689655172,-100.0,-90.02377296551721,-41.0,42.96551724137931,-91.20689655172414,-75.27862068965517,-58.310344827586206,28.62068965517241,26.513793103448275,7.521783732924719,29.06551724137931,-93.0,-93.3103448275862,10.630381590955244,59.0,-75.86206896551724,-73.37931034482759,32.89655172413793
Outdoor,4.0,17.69116,1.257233488,1.732,17.855999999999998,128.848,0.8119999999999998,44.0,24.52,16.96,29.28,44.88,14.88,-98.4,-82.97132927999999,-42.0,18.24,-91.08,-76.36263879999998,-47.76,28.811999999999998,20.988000000000003,8.543398257290555,28.4,-90.68,-96.96,16.31220558571229,56.4,-78.08,-83.04,43.32
Outdoor,4.0,43.93767857142857,3.9790157999999995,2.389285714285714,47.032142857142865,163.2535714285714,1.1928571428571428,45.0,22.964285714285715,17.24642857142857,28.928571428571427,42.785714285714285,42.107142857142854,-100.78571428571429,-86.54517646428573,-49.0,9.821428571428571,-94.85714285714286,-85.79059750000002,-67.25,29.401785714285715,23.892857142857142,8.1693839534685,26.08571428571429,-88.30357142857143,-93.25,10.587893073674774,51.785714285714285,-87.17857142857143,-93.96428571428571,27.607142857142858
Outdoor,3.96,43.141639999999995,4.26958706,1.58,19.252000000000002,162.06,0.8,49.4,25.92,19.908,32.44,45.4,6.92,-98.0,-83.42038192,-57.0,13.32,-93.24,-81.0518048,-68.84,33.556,30.064,6.877512837220104,25.688,-88.44,-98.0,15.840100181616254,41.0,-79.44,-87.28,24.4
Outdoor,4.0,59.016,7.222175867857144,3.1749999999999994,51.13928571428572,144.64642857142857,1.364285714285714,44.214285714285715,21.178571428571427,15.335714285714287,23.464285714285715,34.785714285714285,13.75,-97.85714285714286,-87.57805282142854,-52.0,12.571428571428571,-90.92857142857143,-84.89032499999999,-77.0,23.80892857142857,20.217857142857138,5.391329399706991,20.021428571428572,-90.60714285714286,-89.28571428571429,12.285563931251186,45.857142857142854,-85.42857142857143,-87.28571428571429,13.928571428571429
Outdoor,4.0,25.00765384615385,4.454071823076923,1.780769230769231,51.26538461538462,166.37307692307692,0.8423076923076924,47.0,24.73076923076923,17.661538461538463,30.307692307692307,43.46153846153846,78.76923076923077,-101.0,-87.38399511538462,-56.07692307692308,13.576923076923077,-93.03846153846153,-83.70461923076924,-65.65384615384616,31.392307692307693,28.388461538461538,7.285170212382727,26.157692307692308,-90.63461538461539,-91.0,9.558592619933732,44.92307692307692,-84.5,-91.34615384615384,27.384615384615383
Outdoor,3.3684210526315788,26.27515789473684,1.621152884210526,2.3000000000000003,18.247368421052634,130.14736842105265,1.2842105263157895,43.0,21.473684210526315,18.842105263157897,30.736842105263158,43.63157894736842,15.947368421052632,-97.0,-88.70468821052634,-60.0,18.0,-93.0,-83.60260842105264,-66.94736842105263,30.81578947368421,24.88421052631579,7.80138161594912,25.23157894736842,-90.89473684210526,-96.0,9.754611024623836,37.0,-86.47368421052632,-87.10526315789474,26.05263157894737
Outdoor,3.0,41.53846153846154,2.938655630769231,3.4230769230769242,35.59230769230769,161.3692307692308,1.3076923076923077,45.0,24.076923076923077,16.75384615384616,28.384615384615383,41.84615384615385,9.846153846153847,-99.0,-87.29996153846153,-58.0,15.0,-93.0,-81.0,-68.0,29.192307692307693,25.738461538461543,6.510007679702595,25.60769230769231,-92.23076923076923,-95.15384615384616,13.276810431804751,41.0,-80.0,-91.0,25.0
